amount,sender_id,receiver_id,sender_country,receiver_country,transaction_type,is_fraud,fraud_typology,timestamp,transaction_id
46.21659069378862,USER_025040,USER_048280,GB,JP,withdrawal,0,none,2024-01-09 07:42:02,TXN_00050553
2455.387235609096,USER_010408,USER_042728,US,US,transfer,0,none,2024-01-09 07:42:12,TXN_00031760
6435.263432580052,USER_044657,USER_045010,JP,DE,payment,0,none,2024-01-09 07:42:40,TXN_00078581
291.9756112240856,USER_036815,USER_016155,GB,JP,transfer,0,none,2024-01-09 07:45:00,TXN_00039229
4351.337532033111,USER_025865,USER_004329,GB,DE,withdrawal,0,none,2024-01-09 07:45:24,TXN_00012192
562.0576075697996,USER_005398,USER_011802,US,CA,withdrawal,0,none,2024-01-09 07:45:45,TXN_00072259
2661.209644662076,USER_033920,USER_020873,FR,DE,withdrawal,0,none,2024-01-09 07:49:12,TXN_00034397
248.2923354783335,USER_026102,USER_032212,CA,FR,payment,0,none,2024-01-09 07:49:23,TXN_00003712
9796.851477184244,USER_059229,USER_043411,US,GB,transfer,1,structuring,2024-01-09 07:51:35,TXN_00078265
5099.749630837754,USER_043610,USER_046366,CA,DE,payment,0,none,2024-01-09 07:51:41,TXN_00056622
99.217530929187,USER_041444,USER_001421,FR,DE,payment,0,none,2024-01-09 07:52:23,TXN_00045590
688.8873003386437,USER_047725,USER_014197,DE,JP,payment,0,none,2024-01-09 07:53:03,TXN_00062731
293.013375731877,USER_038455,USER_029792,FR,FR,payment,0,none,2024-01-09 07:53:18,TXN_00097771
699.3708745641216,USER_010018,USER_030354,GB,JP,withdrawal,0,none,2024-01-09 07:56:01,TXN_00000164
24799.158022864005,USER_030933,USER_029455,AU,JP,payment,0,none,2024-01-09 08:02:01,TXN_00031038
999.5163113204189,USER_043028,USER_034126,US,FR,withdrawal,0,none,2024-01-09 08:02:09,TXN_00062409
1436.8139719714056,USER_014769,USER_015637,US,FR,transfer,0,none,2024-01-09 08:03:29,TXN_00014646
1599.6369855134492,USER_024822,USER_029627,FR,CA,payment,0,none,2024-01-09 08:06:07,TXN_00017489
143.68427014213404,USER_027443,USER_020547,AU,US,payment,0,none,2024-01-09 08:07:15,TXN_00098002
31.684107180485366,USER_030012,USER_036128,FR,CA,payment,0,none,2024-01-09 08:08:27,TXN_00012576
2286.074574835833,USER_017819,USER_049438,AU,FR,transfer,0,none,2024-01-09 08:08:40,TXN_00093279
194.41538955226648,USER_047662,USER_022398,US,JP,payment,0,none,2024-01-09 08:09:57,TXN_00017336
150.74546449526406,USER_018710,USER_008414,DE,AU,transfer,0,none,2024-01-09 08:12:18,TXN_00050755
5329.3904215671455,USER_012043,USER_032007,US,JP,payment,0,none,2024-01-09 08:15:24,TXN_00075249
51.620011936966854,USER_030015,USER_026676,FR,JP,transfer,0,none,2024-01-09 08:16:07,TXN_00071868
13824.644851766601,USER_040245,USER_031026,DE,CA,payment,0,none,2024-01-09 08:16:27,TXN_00070631
512.2590055155434,USER_007989,USER_006888,GB,FR,transfer,0,none,2024-01-09 08:16:58,TXN_00027702
2163.663827515406,USER_044380,USER_012156,US,AU,payment,0,none,2024-01-09 08:17:16,TXN_00015575
1346.827839484139,USER_008992,USER_042752,JP,GB,payment,0,none,2024-01-09 08:18:25,TXN_00015814
1450.4076864903868,USER_021301,USER_018941,US,DE,payment,0,none,2024-01-09 08:19:10,TXN_00026309
425.400892084226,USER_024347,USER_003573,AU,FR,payment,0,none,2024-01-09 08:21:15,TXN_00097500
1142.0819773752492,USER_041242,USER_048083,FR,CA,transfer,0,none,2024-01-09 08:22:06,TXN_00000495
726.8540287884726,USER_049989,USER_043387,US,AU,payment,0,none,2024-01-09 08:22:21,TXN_00088910
183151.4787145243,USER_004481,USER_046173,JP,DE,payment,0,none,2024-01-09 08:23:03,TXN_00083901
113.33019503464149,USER_028310,USER_042459,GB,US,withdrawal,0,none,2024-01-09 08:25:08,TXN_00066225
339.0655199595501,USER_043515,USER_011451,DE,US,withdrawal,0,none,2024-01-09 08:25:10,TXN_00035314
2496.2439976014493,USER_038213,USER_048819,US,DE,withdrawal,0,none,2024-01-09 08:25:22,TXN_00009838
705.5960655805146,USER_020784,USER_030680,DE,FR,transfer,0,none,2024-01-09 08:31:22,TXN_00021453
382.08937595114435,USER_018552,USER_036426,AU,JP,withdrawal,0,none,2024-01-09 08:31:46,TXN_00011819
1300.4143323387289,USER_011905,USER_040824,FR,FR,withdrawal,0,none,2024-01-09 08:33:46,TXN_00016166
513.6880413904137,USER_020721,USER_043941,GB,DE,payment,0,none,2024-01-09 08:34:16,TXN_00078471
870.6890871252299,USER_027063,USER_027521,FR,AU,transfer,0,none,2024-01-09 08:34:57,TXN_00052475
197.25317788289246,USER_030818,USER_011118,AU,JP,withdrawal,0,none,2024-01-09 08:37:49,TXN_00051716
877.2943348163998,USER_001192,USER_003043,AU,AU,payment,0,none,2024-01-09 08:39:27,TXN_00005513
296.8821225632712,USER_005645,USER_022638,DE,FR,withdrawal,0,none,2024-01-09 08:39:56,TXN_00075349
129.48366509237925,USER_046428,USER_031845,GB,GB,payment,0,none,2024-01-09 08:41:31,TXN_00015234
5346.648854394724,USER_029382,USER_049667,GB,AU,payment,0,none,2024-01-09 08:41:52,TXN_00096633
185.0272189484315,USER_047471,USER_049934,US,US,payment,0,none,2024-01-09 08:42:58,TXN_00061440
66.61505737604317,USER_002556,USER_028135,DE,DE,transfer,0,none,2024-01-09 08:43:16,TXN_00081277
354.31680306935067,USER_028006,USER_026874,FR,CA,transfer,0,none,2024-01-09 08:44:00,TXN_00023573
161.38152629271264,USER_020986,USER_009504,CA,JP,payment,0,none,2024-01-09 08:44:02,TXN_00088884
1143.964669100189,USER_000044,USER_048331,DE,AU,withdrawal,0,none,2024-01-09 08:44:05,TXN_00077643
6212.601586632792,USER_016078,USER_005222,AU,GB,transfer,0,none,2024-01-09 08:44:14,TXN_00054266
572.1274795826615,USER_005575,USER_009310,JP,DE,payment,0,none,2024-01-09 08:45:06,TXN_00027893
8.524525307760562,USER_007734,USER_015531,AU,FR,payment,0,none,2024-01-09 08:46:09,TXN_00052631
4872.351608723383,USER_002882,USER_042333,CA,DE,payment,0,none,2024-01-09 08:47:40,TXN_00020586
9202.360708730792,USER_059229,USER_019109,US,GB,transfer,1,structuring,2024-01-09 08:51:35,TXN_00020356
582.535949008272,USER_001712,USER_000542,GB,DE,payment,0,none,2024-01-09 08:51:59,TXN_00057632
1044.806706564067,USER_002257,USER_019660,JP,GB,withdrawal,0,none,2024-01-09 08:54:19,TXN_00077917
134.14115065530342,USER_046151,USER_001201,GB,JP,withdrawal,0,none,2024-01-09 08:57:54,TXN_00023502
9695.6778801932,USER_005358,USER_026712,CA,JP,payment,0,none,2024-01-09 09:00:08,TXN_00053527
2235.429860301128,USER_016236,USER_031665,CA,US,payment,0,none,2024-01-09 09:00:28,TXN_00058219
3574.376380842544,USER_006652,USER_036310,JP,FR,withdrawal,0,none,2024-01-09 09:02:26,TXN_00068302
2352.3063702526,USER_011560,USER_010673,CA,DE,withdrawal,0,none,2024-01-09 09:04:59,TXN_00023735
575.3552798858785,USER_039393,USER_045042,US,JP,withdrawal,0,none,2024-01-09 09:05:16,TXN_00075573
422.89591678218375,USER_035948,USER_012180,JP,JP,transfer,0,none,2024-01-09 09:05:41,TXN_00064050
40.804521540303135,USER_039208,USER_003576,GB,DE,transfer,0,none,2024-01-09 09:10:59,TXN_00095759
474.61928095094885,USER_045155,USER_014283,DE,DE,transfer,0,none,2024-01-09 09:11:38,TXN_00080027
2486.0389995187084,USER_033232,USER_011216,US,GB,transfer,0,none,2024-01-09 09:12:23,TXN_00064482
186.94172261450348,USER_045042,USER_042241,JP,JP,withdrawal,0,none,2024-01-09 09:12:35,TXN_00044904
1248.2895045332923,USER_020304,USER_047470,AU,AU,transfer,0,none,2024-01-09 09:13:47,TXN_00045398
42300.76324289804,USER_040200,USER_023343,JP,GB,withdrawal,0,none,2024-01-09 09:15:32,TXN_00016313
5080.496142541951,USER_001182,USER_027050,DE,FR,payment,0,none,2024-01-09 09:15:46,TXN_00048583
639.4438643776363,USER_023517,USER_038517,AU,FR,payment,0,none,2024-01-09 09:16:52,TXN_00046645
824.8295667423246,USER_049496,USER_000108,GB,JP,payment,0,none,2024-01-09 09:16:57,TXN_00051894
78727.45681512027,USER_068808,USER_062349,GB,US,transfer,1,rapid_movement,2024-01-09 09:18:14,TXN_00095594
976.0247855739409,USER_023164,USER_046093,FR,CA,transfer,0,none,2024-01-09 09:19:07,TXN_00039887
13867.703327673928,USER_034444,USER_000573,GB,DE,payment,0,none,2024-01-09 09:20:35,TXN_00021481
7435.725709867221,USER_014967,USER_047373,GB,US,payment,0,none,2024-01-09 09:23:58,TXN_00083485
107.098718365798,USER_027703,USER_017651,JP,JP,transfer,0,none,2024-01-09 09:25:57,TXN_00094031
53.620679250378906,USER_019736,USER_038002,US,US,payment,0,none,2024-01-09 09:27:01,TXN_00060811
658.7892107596568,USER_025985,USER_000511,US,JP,withdrawal,0,none,2024-01-09 09:28:20,TXN_00062334
192.09764472841368,USER_048330,USER_040223,DE,US,payment,0,none,2024-01-09 09:32:42,TXN_00032927
78306.18946048283,USER_062349,USER_068152,GB,CH,transfer,1,rapid_movement,2024-01-09 09:33:14,TXN_00064687
1460.938514812776,USER_048741,USER_008551,FR,AU,transfer,0,none,2024-01-09 09:34:41,TXN_00033290
1191.14051763255,USER_014200,USER_028955,CA,JP,payment,0,none,2024-01-09 09:34:49,TXN_00071748
75.25476465797965,USER_026497,USER_038679,JP,US,payment,0,none,2024-01-09 09:35:18,TXN_00031056
40.49385766928448,USER_021109,USER_019792,FR,JP,withdrawal,0,none,2024-01-09 09:36:19,TXN_00050147
1760.5935408871994,USER_040096,USER_008676,DE,JP,withdrawal,0,none,2024-01-09 09:36:33,TXN_00078947
1643.0251616831663,USER_020812,USER_003525,US,US,payment,0,none,2024-01-09 09:36:38,TXN_00084443
266.9635925590762,USER_039359,USER_028881,CA,GB,payment,0,none,2024-01-09 09:36:46,TXN_00035030
621.3429432746952,USER_036379,USER_008027,FR,CA,transfer,0,none,2024-01-09 09:41:30,TXN_00067358
408.1290493328984,USER_019142,USER_023587,FR,CA,transfer,0,none,2024-01-09 09:42:05,TXN_00036506
583.9494997526901,USER_006035,USER_015135,FR,US,withdrawal,0,none,2024-01-09 09:42:57,TXN_00042969
172.9926393614656,USER_002834,USER_043809,DE,CA,payment,0,none,2024-01-09 09:43:56,TXN_00062577
348.44359476734587,USER_022930,USER_033409,FR,FR,payment,0,none,2024-01-09 09:44:08,TXN_00006482
557.1028541443319,USER_025941,USER_009240,JP,FR,transfer,0,none,2024-01-09 09:45:23,TXN_00092652
114.89356806022342,USER_029574,USER_039653,FR,CA,withdrawal,0,none,2024-01-09 09:46:41,TXN_00052695
630.724897558793,USER_016447,USER_036141,CA,JP,transfer,0,none,2024-01-09 09:47:55,TXN_00099186
78190.04706645715,USER_068152,USER_068649,LU,GB,transfer,1,rapid_movement,2024-01-09 09:48:14,TXN_00007167
9700.500610309435,USER_003747,USER_000646,DE,DE,transfer,0,none,2024-01-09 09:49:12,TXN_00095452
616.5809445012233,USER_041383,USER_003542,GB,CA,payment,0,none,2024-01-09 09:49:26,TXN_00024740
3038.3679245745047,USER_009821,USER_029427,AU,DE,withdrawal,0,none,2024-01-09 09:49:26,TXN_00099062
9057.903196246554,USER_059229,USER_024986,US,US,transfer,1,structuring,2024-01-09 09:51:35,TXN_00029504
6417.979639086309,USER_046278,USER_037309,AU,GB,payment,0,none,2024-01-09 09:53:12,TXN_00014055
4440.6754014312255,USER_027508,USER_006677,DE,US,payment,0,none,2024-01-09 09:54:35,TXN_00013855
5380.142971409115,USER_024979,USER_015253,JP,JP,withdrawal,0,none,2024-01-09 09:54:37,TXN_00046494
173.60765684237052,USER_038664,USER_037265,US,US,withdrawal,0,none,2024-01-09 09:54:47,TXN_00010080
194.2574996939548,USER_005789,USER_036044,DE,CA,withdrawal,0,none,2024-01-09 09:55:03,TXN_00016260
496.5268593834115,USER_021098,USER_047867,FR,AU,withdrawal,0,none,2024-01-09 09:55:09,TXN_00052552
8773.31118147679,USER_048892,USER_007341,AU,FR,withdrawal,0,none,2024-01-09 09:56:13,TXN_00074303
191.89928261562736,USER_041267,USER_030656,GB,GB,payment,0,none,2024-01-09 09:56:15,TXN_00019072
3244.2694057515587,USER_026511,USER_022966,DE,JP,transfer,0,none,2024-01-09 09:56:31,TXN_00072169
1630.7910692515195,USER_047345,USER_021827,JP,JP,transfer,0,none,2024-01-09 09:56:52,TXN_00089871
201.82921415094694,USER_025620,USER_016332,JP,US,payment,0,none,2024-01-09 09:59:48,TXN_00018488
3509.2758704492376,USER_038926,USER_041555,AU,DE,withdrawal,0,none,2024-01-09 10:00:43,TXN_00036949
1509.83768463607,USER_017349,USER_023535,DE,JP,transfer,0,none,2024-01-09 10:01:03,TXN_00000170
1243.975456017698,USER_016684,USER_032006,JP,AU,transfer,0,none,2024-01-09 10:01:30,TXN_00033711
591.0008170423746,USER_029714,USER_035208,CA,US,transfer,0,none,2024-01-09 10:02:11,TXN_00052958
292.62406068655747,USER_021218,USER_025184,GB,AU,transfer,0,none,2024-01-09 10:02:18,TXN_00021074
3100.102683635693,USER_005327,USER_037446,US,GB,withdrawal,0,none,2024-01-09 10:06:06,TXN_00048885
184.0644312790542,USER_006529,USER_012798,AU,FR,withdrawal,0,none,2024-01-09 10:09:38,TXN_00023060
65.45777772903837,USER_005274,USER_006556,US,FR,payment,0,none,2024-01-09 10:10:57,TXN_00082023
440.00079214114345,USER_006758,USER_036320,AU,DE,payment,0,none,2024-01-09 10:11:00,TXN_00066227
523.8060801515146,USER_033004,USER_010270,DE,DE,withdrawal,0,none,2024-01-09 10:11:48,TXN_00053091
2563.7155648146654,USER_019396,USER_018068,JP,US,withdrawal,0,none,2024-01-09 10:15:36,TXN_00050907
571.5906755669116,USER_013012,USER_025190,GB,DE,transfer,0,none,2024-01-09 10:17:42,TXN_00029735
812.1879608528726,USER_026382,USER_028556,CA,US,transfer,0,none,2024-01-09 10:22:23,TXN_00095246
1492.4746489448553,USER_041883,USER_027888,FR,CA,withdrawal,0,none,2024-01-09 10:23:28,TXN_00054065
340.3707381178427,USER_035352,USER_017334,FR,US,transfer,0,none,2024-01-09 10:24:29,TXN_00059204
2805.2200205466165,USER_022014,USER_002926,DE,US,payment,0,none,2024-01-09 10:25:00,TXN_00077569
14.020158951839754,USER_036021,USER_005612,CA,US,transfer,0,none,2024-01-09 10:30:07,TXN_00024542
767.4965478841374,USER_039504,USER_043753,US,FR,withdrawal,0,none,2024-01-09 10:31:06,TXN_00077320
315.00967742508715,USER_003868,USER_044826,GB,US,withdrawal,0,none,2024-01-09 10:31:28,TXN_00008008
193.82107518784827,USER_018595,USER_007775,JP,CA,transfer,0,none,2024-01-09 10:33:25,TXN_00091073
119.32140027961469,USER_031364,USER_034549,JP,AU,payment,0,none,2024-01-09 10:36:27,TXN_00099987
2977.6724270889954,USER_000210,USER_026432,FR,AU,transfer,0,none,2024-01-09 10:38:18,TXN_00086292
878.0214004041352,USER_029152,USER_009736,JP,GB,transfer,0,none,2024-01-09 10:43:01,TXN_00069372
127.11750770022418,USER_000842,USER_006319,US,GB,withdrawal,0,none,2024-01-09 10:44:56,TXN_00057630
671.6234385545756,USER_004360,USER_044151,JP,DE,transfer,0,none,2024-01-09 10:46:41,TXN_00076269
1061.543525432311,USER_012810,USER_039727,FR,GB,withdrawal,0,none,2024-01-09 10:48:23,TXN_00023142
1119.0421865994438,USER_031625,USER_042053,GB,DE,payment,0,none,2024-01-09 10:50:19,TXN_00080782
4162.777981552814,USER_049834,USER_034617,AU,JP,payment,0,none,2024-01-09 10:50:48,TXN_00059626
4045.526904898779,USER_031620,USER_000170,FR,CA,payment,0,none,2024-01-09 10:50:56,TXN_00022146
201.1563354899331,USER_022262,USER_037660,JP,FR,withdrawal,0,none,2024-01-09 10:53:09,TXN_00081764
235.1903042075334,USER_013247,USER_004267,US,AU,withdrawal,0,none,2024-01-09 10:54:01,TXN_00004679
665.7826676473047,USER_037787,USER_010189,US,US,transfer,0,none,2024-01-09 10:54:36,TXN_00054263
195.49435667231043,USER_012557,USER_010809,JP,GB,withdrawal,0,none,2024-01-09 10:55:10,TXN_00040846
352.30901926560705,USER_009928,USER_003835,DE,US,transfer,0,none,2024-01-09 10:55:33,TXN_00040326
1456.3570732699397,USER_003580,USER_030699,CA,GB,transfer,0,none,2024-01-09 10:57:01,TXN_00007308
2342.600142085683,USER_005689,USER_024098,AU,AU,withdrawal,0,none,2024-01-09 10:58:08,TXN_00004664
1331.803261060141,USER_015708,USER_016405,GB,AU,transfer,0,none,2024-01-09 10:59:27,TXN_00007883
1197499.530510858,CORP_1916,CORP_1192,CN,US,trade_payment,1,trade_based,2024-01-09 11:00:58,TXN_00047608
139.049894296551,USER_019313,USER_027910,GB,JP,withdrawal,0,none,2024-01-09 11:01:31,TXN_00088199
2240.4995649826897,USER_035479,USER_014108,FR,JP,transfer,0,none,2024-01-09 11:03:08,TXN_00033758
1169.575089901835,USER_034065,USER_009214,US,JP,payment,0,none,2024-01-09 11:05:27,TXN_00009025
11083.091222978497,USER_009594,USER_033226,AU,CA,transfer,0,none,2024-01-09 11:08:14,TXN_00000277
832.4688821395131,USER_024703,USER_010425,US,JP,withdrawal,0,none,2024-01-09 11:08:53,TXN_00020544
800.54584620786,USER_006841,USER_048757,JP,JP,withdrawal,0,none,2024-01-09 11:09:13,TXN_00080500
127.024535873045,USER_023672,USER_037845,GB,FR,withdrawal,0,none,2024-01-09 11:10:31,TXN_00002713
1862.0490732110923,USER_000814,USER_012483,US,JP,transfer,0,none,2024-01-09 11:10:50,TXN_00003757
908.3391998249136,USER_037399,USER_028615,GB,JP,payment,0,none,2024-01-09 11:13:00,TXN_00063743
194.1678238473307,USER_027908,USER_034400,FR,AU,withdrawal,0,none,2024-01-09 11:13:02,TXN_00005429
546.0309346128719,USER_014657,USER_013362,DE,DE,withdrawal,0,none,2024-01-09 11:13:55,TXN_00091966
5118.38741035026,USER_005535,USER_040271,CA,JP,withdrawal,0,none,2024-01-09 11:16:14,TXN_00088798
345.4118945123504,USER_046374,USER_003147,CA,JP,transfer,0,none,2024-01-09 11:17:08,TXN_00089743
481.7411544836134,USER_026629,USER_046967,CA,FR,withdrawal,0,none,2024-01-09 11:17:49,TXN_00093198
10794.318684141832,USER_042685,USER_029298,JP,FR,payment,0,none,2024-01-09 11:18:14,TXN_00036774
23.314993758686782,USER_000843,USER_005873,CA,FR,withdrawal,0,none,2024-01-09 11:18:44,TXN_00014309
1123.0118666512003,USER_011735,USER_040897,JP,FR,payment,0,none,2024-01-09 11:19:37,TXN_00041653
5021.666492779632,USER_016526,USER_021935,AU,JP,withdrawal,0,none,2024-01-09 11:20:11,TXN_00070763
3578.4525454697346,USER_011131,USER_022030,CA,FR,withdrawal,0,none,2024-01-09 11:20:31,TXN_00004584
29.684738323505925,USER_006216,USER_014105,AU,AU,withdrawal,0,none,2024-01-09 11:21:00,TXN_00084191
153.9744654879322,USER_033864,USER_040916,AU,AU,transfer,0,none,2024-01-09 11:23:10,TXN_00043791
2049.869613340409,USER_045153,USER_016553,CA,FR,withdrawal,0,none,2024-01-09 11:26:12,TXN_00091730
2392.529262860436,USER_011576,USER_034180,JP,DE,payment,0,none,2024-01-09 11:28:25,TXN_00052845
1698.7803295970807,USER_029204,USER_007532,AU,US,transfer,0,none,2024-01-09 11:28:48,TXN_00081065
391.04324171188654,USER_048785,USER_007276,AU,DE,payment,0,none,2024-01-09 11:30:13,TXN_00072613
151.84653042967076,USER_036834,USER_023190,GB,US,withdrawal,0,none,2024-01-09 11:30:43,TXN_00024558
3416.546673305023,USER_027479,USER_049962,DE,US,payment,0,none,2024-01-09 11:31:56,TXN_00000307
129.44936406376928,USER_004756,USER_014749,FR,US,transfer,0,none,2024-01-09 11:31:58,TXN_00037279
594.0833036660638,USER_018204,USER_012146,JP,CA,withdrawal,0,none,2024-01-09 11:33:01,TXN_00031096
346.8489100358472,USER_034814,USER_015549,AU,DE,transfer,0,none,2024-01-09 11:33:18,TXN_00008181
270.5496636654204,USER_030274,USER_025738,AU,JP,transfer,0,none,2024-01-09 11:33:42,TXN_00072219
1313.41381268367,USER_023934,USER_010629,AU,US,withdrawal,0,none,2024-01-09 11:35:56,TXN_00019690
8185.854056235103,USER_048744,USER_019934,US,JP,withdrawal,0,none,2024-01-09 11:36:08,TXN_00072823
320.0477728272875,USER_014460,USER_046883,CA,DE,payment,0,none,2024-01-09 11:36:19,TXN_00090118
32814.0968275116,USER_009505,USER_001431,GB,US,payment,0,none,2024-01-09 11:38:16,TXN_00010423
717.2201088318473,USER_026166,USER_011049,DE,FR,transfer,0,none,2024-01-09 11:39:42,TXN_00027294
1068.45560370591,USER_012086,USER_025208,DE,US,withdrawal,0,none,2024-01-09 11:40:13,TXN_00001654
216.87596677667437,USER_001844,USER_026382,GB,US,transfer,0,none,2024-01-09 11:41:13,TXN_00016774
391.81154227061677,USER_043315,USER_003132,JP,DE,payment,0,none,2024-01-09 11:47:40,TXN_00059938
58.55268874676911,USER_001515,USER_032903,CA,GB,transfer,0,none,2024-01-09 11:48:27,TXN_00021709
545.7612387831418,USER_023170,USER_017427,CA,GB,payment,0,none,2024-01-09 11:49:15,TXN_00058938
4981.106769649508,USER_000150,USER_034653,DE,AU,withdrawal,0,none,2024-01-09 11:50:36,TXN_00021689
2378.5251924845925,USER_038590,USER_031268,US,CA,transfer,0,none,2024-01-09 11:54:32,TXN_00059067
5.270054565630463,USER_036009,USER_034920,JP,DE,transfer,0,none,2024-01-09 11:55:07,TXN_00025331
333.9545212860795,USER_009779,USER_047492,CA,FR,payment,0,none,2024-01-09 11:57:51,TXN_00080493
437.9987963538699,USER_032462,USER_010425,GB,CA,transfer,0,none,2024-01-09 11:57:53,TXN_00095946
827.7092979202579,USER_007423,USER_006143,CA,JP,transfer,0,none,2024-01-09 11:58:10,TXN_00068214
510.54559895472926,USER_033547,USER_045073,AU,US,transfer,0,none,2024-01-09 12:02:05,TXN_00091838
482.8353514231809,USER_033373,USER_036007,JP,JP,withdrawal,0,none,2024-01-09 12:04:03,TXN_00062943
923.1586118985027,USER_038833,USER_000117,CA,AU,payment,0,none,2024-01-09 12:04:06,TXN_00068679
2233.5097848424125,USER_005088,USER_018456,JP,CA,payment,0,none,2024-01-09 12:06:57,TXN_00001859
42.02685630673441,USER_036575,USER_019465,DE,GB,withdrawal,0,none,2024-01-09 12:11:24,TXN_00076182
2537.0593577048458,USER_011203,USER_041903,AU,AU,payment,0,none,2024-01-09 12:11:32,TXN_00043722
33.50590361023998,USER_035040,USER_035832,CA,FR,transfer,0,none,2024-01-09 12:11:44,TXN_00021660
1272.7074004631054,USER_039594,USER_001511,FR,JP,withdrawal,0,none,2024-01-09 12:12:51,TXN_00098023
1611.3344719040956,USER_044061,USER_002906,GB,SY,transfer,1,high_risk_geography,2024-01-09 12:14:38,TXN_00071899
1073.7379825445357,USER_000505,USER_019056,JP,FR,transfer,0,none,2024-01-09 12:15:45,TXN_00057162
4117.832606925446,USER_047285,USER_043299,FR,GB,transfer,0,none,2024-01-09 12:15:52,TXN_00041212
25180.706417071637,USER_009626,USER_006607,AU,DE,payment,0,none,2024-01-09 12:17:51,TXN_00087412
1113.5857878320114,USER_047014,USER_006312,US,AU,payment,0,none,2024-01-09 12:20:11,TXN_00064201
2559.1169788798647,USER_010243,USER_034025,US,US,transfer,0,none,2024-01-09 12:20:35,TXN_00020608
161.2596015389788,USER_011181,USER_023283,CA,GB,transfer,0,none,2024-01-09 12:22:23,TXN_00078921
150.39751377474204,USER_032304,USER_001853,CA,AU,payment,0,none,2024-01-09 12:27:21,TXN_00024273
817.8805874239163,USER_037722,USER_037674,GB,GB,payment,0,none,2024-01-09 12:27:35,TXN_00031551
211.2088734141764,USER_012837,USER_014334,US,JP,payment,0,none,2024-01-09 12:30:45,TXN_00086595
121.2431931978615,USER_028936,USER_009729,US,US,withdrawal,0,none,2024-01-09 12:31:48,TXN_00043586
624.1833806091189,USER_025308,USER_033686,CA,FR,transfer,0,none,2024-01-09 12:32:07,TXN_00086163
1260.6281264277727,USER_048013,USER_026801,CA,GB,withdrawal,0,none,2024-01-09 12:33:53,TXN_00030568
3409.558997060839,USER_037610,USER_024233,DE,FR,transfer,0,none,2024-01-09 12:35:35,TXN_00091850
1305.0577596322069,USER_022818,USER_014298,GB,GB,payment,0,none,2024-01-09 12:36:10,TXN_00048971
167.78639141898375,USER_002803,USER_013240,CA,AU,withdrawal,0,none,2024-01-09 12:37:39,TXN_00041749
340.20312574066094,USER_027363,USER_010536,GB,FR,withdrawal,0,none,2024-01-09 12:38:04,TXN_00083666
7092.351294340052,USER_004952,USER_026223,AU,US,withdrawal,0,none,2024-01-09 12:39:11,TXN_00070493
963.5539533450512,USER_030643,USER_012010,FR,AU,payment,0,none,2024-01-09 12:39:26,TXN_00008672
277.2056389927023,USER_036995,USER_032853,FR,DE,withdrawal,0,none,2024-01-09 12:39:35,TXN_00093683
1611.7410074055854,USER_033712,USER_040268,GB,US,payment,0,none,2024-01-09 12:40:30,TXN_00010444
2002.8304400253287,USER_015130,USER_014536,US,DE,transfer,0,none,2024-01-09 12:45:03,TXN_00085855
136.03763584813268,USER_048267,USER_012103,DE,DE,withdrawal,0,none,2024-01-09 12:45:21,TXN_00050399
550.9839496761624,USER_006186,USER_032603,JP,US,withdrawal,0,none,2024-01-09 12:45:33,TXN_00000356
2351.9266505489554,USER_022926,USER_036812,US,DE,payment,0,none,2024-01-09 12:45:56,TXN_00018540
616.1486191928078,USER_043834,USER_046578,DE,GB,payment,0,none,2024-01-09 12:48:48,TXN_00012810
199.1257140881592,USER_007807,USER_032482,JP,DE,withdrawal,0,none,2024-01-09 12:52:04,TXN_00092712
6652.076819783115,USER_012675,USER_047786,AU,DE,payment,0,none,2024-01-09 12:55:34,TXN_00062353
30.24283418272283,USER_018265,USER_001712,GB,US,payment,0,none,2024-01-09 12:55:40,TXN_00016031
543.4538111225958,USER_037280,USER_023177,AU,GB,withdrawal,0,none,2024-01-09 12:56:39,TXN_00039050
3335.716877248427,USER_001287,USER_038811,US,GB,withdrawal,0,none,2024-01-09 12:58:20,TXN_00075251
10744.095085097591,USER_004242,USER_047111,CA,AU,payment,0,none,2024-01-09 13:03:46,TXN_00088691
1566.3712126670953,USER_018049,USER_046591,GB,JP,withdrawal,0,none,2024-01-09 13:04:32,TXN_00089431
1903.940803221579,USER_033868,USER_004426,US,CA,transfer,0,none,2024-01-09 13:04:47,TXN_00079627
1213.691969034099,USER_015130,USER_044754,DE,AU,transfer,0,none,2024-01-09 13:05:16,TXN_00021357
1847.4280794963497,USER_015696,USER_046747,GB,CA,payment,0,none,2024-01-09 13:05:43,TXN_00057728
333.54663506532404,USER_009959,USER_021008,FR,JP,withdrawal,0,none,2024-01-09 13:06:27,TXN_00064313
1041.2693828372942,USER_002427,USER_005023,CA,GB,payment,0,none,2024-01-09 13:07:58,TXN_00080720
923.6047126676204,USER_012700,USER_039759,FR,US,transfer,0,none,2024-01-09 13:12:57,TXN_00060685
694.7767725850174,USER_002350,USER_000733,GB,US,withdrawal,0,none,2024-01-09 13:14:07,TXN_00051967
196.52856198820726,USER_017752,USER_000104,DE,JP,transfer,0,none,2024-01-09 13:14:24,TXN_00097279
587.2175269651627,USER_038615,USER_043498,US,US,payment,0,none,2024-01-09 13:14:30,TXN_00099177
774.9390978862874,USER_017238,USER_001702,US,US,transfer,0,none,2024-01-09 13:15:46,TXN_00052033
855.3727187321848,USER_001022,USER_049607,GB,AU,transfer,0,none,2024-01-09 13:16:41,TXN_00003045
